CDSCode,Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
42692296068902,2014-2015,42,69229,6068902,Santa Barbara,Lompoc Unified,Miguelito Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,616.0,322.0,0.522727272727273,415.0,0.673701298701299,607.0,315.0,0.518945634266886,407.0,0.670510708401977,1
42692454230199,2014-2015,42,69245,4230199,Santa Barbara,Los Olivos Elementary,Olive Grove,Elementary School District,K-12 Schools (Public),Traditional,,1,0421,Directly funded,0,K,12,280.0,60.0,0.214285714285714,72.0,0.257142857142857,266.0,56.0,0.210526315789474,67.0,0.25187969924812,1
42692456045710,2014-2015,42,69245,6045710,Santa Barbara,Los Olivos Elementary,Los Olivos Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,191.0,16.0,0.0837696335078534,19.0,0.0994764397905759,190.0,16.0,0.0842105263157895,19.0,0.1,1
42692526045728,2014-2015,42,69252,6045728,Santa Barbara,Montecito Union Elementary,Montecito Union,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,6,448.0,16.0,0.0357142857142857,18.0,0.0401785714285714,446.0,16.0,0.0358744394618834,18.0,0.0403587443946188,1
42692600116434,2014-2015,42,69260,0116434,Santa Barbara,Orcutt Union Elementary,Orcutt Academy Charter,Elementary School District,K-12 Schools (Public),Traditional,,1,0967,Locally funded,0,K,12,757.0,128.0,0.169088507265522,212.0,0.28005284015852,742.0,123.0,0.165768194070081,205.0,0.276280323450135,1
42693100102285,2014-2015,42,69310,0102285,Santa Barbara,Santa Maria Joint Union High,Pioneer Valley High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,2741.0,1382.0,0.504195549069683,1822.0,0.664720904779278,2612.0,1314.0,0.503062787136294,1731.0,0.66271056661562,1
42693104231452,2014-2015,42,69310,4231452,Santa Barbara,Santa Maria Joint Union High,Delta High,High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,391.0,239.0,0.611253196930946,275.0,0.703324808184143,276.0,171.0,0.619565217391304,197.0,0.713768115942029,1
42693104234613,2014-2015,42,69310,4234613,Santa Barbara,Santa Maria Joint Union High,Ernest Righetti High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,2080.0,671.0,0.322596153846154,901.0,0.433173076923077,1970.0,629.0,0.319289340101523,853.0,0.432994923857868,1
42693104236030,2014-2015,42,69310,4236030,Santa Barbara,Santa Maria Joint Union High,Santa Maria High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,2569.0,1622.0,0.631374075515765,1997.0,0.777345270533281,2424.0,1529.0,0.630775577557756,1888.0,0.778877887788779,1
42693284230074,2014-2015,42,69328,4230074,Santa Barbara,Santa Ynez Valley Union High,Refugio High,High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,24.0,10.0,0.416666666666667,12.0,0.5,19.0,7.0,0.368421052631579,9.0,0.473684210526316,1
42693284236345,2014-2015,42,69328,4236345,Santa Barbara,Santa Ynez Valley Union High,Santa Ynez Valley Union High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1001.0,166.0,0.165834165834166,236.0,0.235764235764236,944.0,151.0,0.159957627118644,217.0,0.229872881355932,1
42693366046072,2014-2015,42,69336,6046072,Santa Barbara,Solvang Elementary,Solvang Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,591.0,239.0,0.404399323181049,338.0,0.571912013536379,588.0,239.0,0.406462585034014,337.0,0.57312925170068,1
42750104231205,2014-2015,42,75010,4231205,Santa Barbara,Cuyama Joint Unified,Cuyama Valley High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,75.0,48.0,0.64,53.0,0.706666666666667,73.0,47.0,0.643835616438356,52.0,0.712328767123288,1
42750106045389,2014-2015,42,75010,6045389,Santa Barbara,Cuyama Joint Unified,Cuyama Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,158.0,102.0,0.645569620253165,119.0,0.753164556962025,157.0,101.0,0.643312101910828,118.0,0.751592356687898,1
42767860120402,2014-2015,42,76786,0120402,Santa Barbara,Santa Barbara Unified,Alta Vista Alternative High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,9,12,148.0,43.0,0.290540540540541,61.0,0.412162162162162,112.0,30.0,0.267857142857143,42.0,0.375,1
42767860123885,2014-2015,42,76786,0123885,Santa Barbara,Santa Barbara Unified,Alta Vista Alternative Junior High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,7,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42767864231726,2014-2015,42,76786,4231726,Santa Barbara,Santa Barbara Unified,Dos Pueblos Senior High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,2208.0,525.0,0.237771739130435,672.0,0.304347826086957,2167.0,512.0,0.236271342870328,656.0,0.302722658052607,1
42767864232690,2014-2015,42,76786,4232690,Santa Barbara,Santa Barbara Unified,La Cuesta Continuation High,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,133.0,84.0,0.631578947368421,91.0,0.684210526315789,104.0,64.0,0.615384615384615,70.0,0.673076923076923,1
42767864235230,2014-2015,42,76786,4235230,Santa Barbara,Santa Barbara Unified,San Marcos Senior High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,2086.0,763.0,0.365771812080537,910.0,0.436241610738255,2009.0,730.0,0.363364858138377,869.0,0.432553509208561,1
42767864235727,2014-2015,42,76786,4235727,Santa Barbara,Santa Barbara Unified,Santa Barbara Senior High,Unified School District,High Schools (Public),Traditional,Breakfast Provision 2,0,,,0,9,12,2232.0,784.0,0.351254480286738,967.0,0.433243727598566,2144.0,760.0,0.354477611940299,938.0,0.4375,1
42767866045819,2014-2015,42,76786,6045819,Santa Barbara,Santa Barbara Unified,Adams Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,6,569.0,315.0,0.553602811950791,363.0,0.637961335676626,555.0,308.0,0.554954954954955,356.0,0.641441441441441,1
42767866045827,2014-2015,42,76786,6045827,Santa Barbara,Santa Barbara Unified,Cleveland Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,379.0,245.0,0.646437994722955,272.0,0.717678100263852,379.0,245.0,0.646437994722955,272.0,0.717678100263852,1
42767866045835,2014-2015,42,76786,6045835,Santa Barbara,Santa Barbara Unified,Franklin Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,594.0,409.0,0.688552188552189,486.0,0.818181818181818,573.0,398.0,0.694589877835951,474.0,0.827225130890052,1
42767866045850,2014-2015,42,76786,6045850,Santa Barbara,Santa Barbara Unified,Harding University Partnership,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,416.0,241.0,0.579326923076923,260.0,0.625,401.0,241.0,0.600997506234414,260.0,0.648379052369077,1
42767866045884,2014-2015,42,76786,6045884,Santa Barbara,Santa Barbara Unified,McKinley Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,411.0,274.0,0.666666666666667,302.0,0.734793187347932,399.0,273.0,0.684210526315789,301.0,0.754385964912281,1
42767866045892,2014-2015,42,76786,6045892,Santa Barbara,Santa Barbara Unified,Monroe Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,6,512.0,287.0,0.560546875,319.0,0.623046875,502.0,284.0,0.565737051792829,316.0,0.629482071713147,1
42767866045918,2014-2015,42,76786,6045918,Santa Barbara,Santa Barbara Unified,Peabody Charter,Unified School District,Elementary Schools (Public),Traditional,,1,0021,Directly funded,0,K,6,749.0,249.0,0.332443257676903,307.0,0.409879839786382,749.0,249.0,0.332443257676903,307.0,0.409879839786382,1
42767866045926,2014-2015,42,76786,6045926,Santa Barbara,Santa Barbara Unified,Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,6,613.0,177.0,0.288743882544861,219.0,0.357259380097879,601.0,173.0,0.287853577371048,213.0,0.354409317803661,1
42767866045934,2014-2015,42,76786,6045934,Santa Barbara,Santa Barbara Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,6,626.0,157.0,0.250798722044728,191.0,0.305111821086262,626.0,157.0,0.250798722044728,191.0,0.305111821086262,1
42767866060032,2014-2015,42,76786,6060032,Santa Barbara,Santa Barbara Unified,Goleta Valley Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,0,,,0,7,8,762.0,219.0,0.28740157480315,286.0,0.375328083989501,762.0,219.0,0.28740157480315,286.0,0.375328083989501,1
42767866060040,2014-2015,42,76786,6060040,Santa Barbara,Santa Barbara Unified,La Cumbre Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,7,8,481.0,295.0,0.613305613305613,333.0,0.692307692307692,481.0,295.0,0.613305613305613,333.0,0.692307692307692,1
42767866060057,2014-2015,42,76786,6060057,Santa Barbara,Santa Barbara Unified,Santa Barbara Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,0,,,0,7,8,820.0,328.0,0.4,392.0,0.478048780487805,820.0,328.0,0.4,392.0,0.478048780487805,1
42767866062095,2014-2015,42,76786,6062095,Santa Barbara,Santa Barbara Unified,La Colina Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Breakfast Provision 2,0,,,0,7,8,831.0,147.0,0.176895306859206,196.0,0.235860409145608,831.0,147.0,0.176895306859206,196.0,0.235860409145608,1
42767866095962,2014-2015,42,76786,6095962,Santa Barbara,Santa Barbara Unified,Open Alternative,Unified School District,Elementary Schools (Public),Traditional,Breakfast Provision 2,0,,,0,K,8,167.0,66.0,0.395209580838323,81.0,0.48502994011976,157.0,62.0,0.394904458598726,76.0,0.484076433121019,1
42767866111603,2014-2015,42,76786,6111603,Santa Barbara,Santa Barbara Unified,Santa Barbara Charter,Unified School District,Elementary Schools (Public),Traditional,,1,0020,Locally funded,0,K,8,299.0,32.0,0.107023411371237,57.0,0.190635451505017,296.0,32.0,0.108108108108108,57.0,0.192567567567568,1
42767866116875,2014-2015,42,76786,6116875,Santa Barbara,Santa Barbara Unified,Santa Barbara Community Academy,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,300.0,214.0,0.713333333333333,250.0,0.833333333333333,300.0,214.0,0.713333333333333,250.0,0.833333333333333,1
42767866118202,2014-2015,42,76786,6118202,Santa Barbara,Santa Barbara Unified,Adelante Charter,Unified School District,Elementary Schools (Public),Traditional,Provision 2,1,0326,Directly funded,0,K,6,254.0,100.0,0.393700787401575,111.0,0.437007874015748,254.0,100.0,0.393700787401575,111.0,0.437007874015748,1
43104390102905,2014-2015,43,10439,0102905,Santa Clara,Santa Clara County Office of Education,Leadership Public Schools - San Jose,County Office of Education (COE),High Schools (Public),Traditional,,1,0611,Directly funded,1,9,12,229.0,171.0,0.746724890829694,196.0,0.85589519650655,212.0,157.0,0.740566037735849,181.0,0.85377358490566,1
43104390106534,2014-2015,43,10439,0106534,Santa Clara,Santa Clara County Office of Education,Bullis Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,0615,Directly funded,1,K,8,707.0,5.0,0.00707213578500707,5.0,0.00707213578500707,706.0,5.0,0.00708215297450425,5.0,0.00708215297450425,1
43104390111880,2014-2015,43,10439,0111880,Santa Clara,Santa Clara County Office of Education,Discovery Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,0767,Directly funded,1,K,8,557.0,32.0,0.0574506283662478,34.0,0.0610412926391382,557.0,32.0,0.0574506283662478,34.0,0.0610412926391382,1
43104390113431,2014-2015,43,10439,0113431,Santa Clara,Santa Clara County Office of Education,University Preparatory Academy Charter,County Office of Education (COE),High Schools (Public),Traditional,,1,0844,Directly funded,1,7,12,573.0,89.0,0.155322862129145,89.0,0.155322862129145,567.0,87.0,0.153439153439153,87.0,0.153439153439153,1
43104390113704,2014-2015,43,10439,0113704,Santa Clara,Santa Clara County Office of Education,Rocketship Mateo Sheedy Elementary,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,0850,Directly funded,1,K,5,618.0,444.0,0.718446601941748,532.0,0.86084142394822,618.0,444.0,0.718446601941748,532.0,0.86084142394822,1
43104390116814,2014-2015,43,10439,0116814,Santa Clara,Santa Clara County Office of Education,ACE Empower Academy,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,1,0972,Directly funded,1,5,8,404.0,346.0,0.856435643564356,382.0,0.945544554455445,404.0,346.0,0.856435643564356,382.0,0.945544554455445,1
43104390119024,2014-2015,43,10439,0119024,Santa Clara,Santa Clara County Office of Education,Rocketship Si Se Puede Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1061,Directly funded,1,K,5,591.0,457.0,0.77326565143824,532.0,0.900169204737733,590.0,456.0,0.772881355932203,531.0,0.9,1
43104390120261,2014-2015,43,10439,0120261,Santa Clara,Santa Clara County Office of Education,Magnolia Science Academy Santa Clara,County Office of Education (COE),High Schools (Public),Traditional,,1,1116,Directly funded,1,6,11,484.0,75.0,0.15495867768595,79.0,0.163223140495868,484.0,75.0,0.15495867768595,79.0,0.163223140495868,1
43104390120642,2014-2015,43,10439,0120642,Santa Clara,Santa Clara County Office of Education,Rocketship Los Suenos Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1127,Directly funded,1,K,5,607.0,478.0,0.787479406919275,540.0,0.889621087314662,606.0,478.0,0.788778877887789,539.0,0.889438943894389,1
43104390121780,2014-2015,43,10439,0121780,Santa Clara,Santa Clara County Office of Education,Silicon Valley Flex Academy,County Office of Education (COE),K-12 Schools (Public),Traditional,,1,1209,Directly funded,1,6,12,327.0,35.0,0.107033639143731,36.0,0.110091743119266,327.0,35.0,0.107033639143731,36.0,0.110091743119266,1
43104390123257,2014-2015,43,10439,0123257,Santa Clara,Santa Clara County Office of Education,Downtown College Prep - Alum Rock,County Office of Education (COE),High Schools (Public),Traditional,,1,1268,Directly funded,1,6,12,479.0,316.0,0.659707724425887,373.0,0.778705636743215,479.0,316.0,0.659707724425887,373.0,0.778705636743215,1
43104390123281,2014-2015,43,10439,0123281,Santa Clara,Santa Clara County Office of Education,Rocketship Discovery Prep,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1193,Directly funded,1,K,5,523.0,424.0,0.810707456978968,471.0,0.90057361376673,521.0,422.0,0.809980806142035,469.0,0.900191938579655,1
43104390123794,2014-2015,43,10439,0123794,Santa Clara,Santa Clara County Office of Education,Summit Public School: Tahoma,County Office of Education (COE),High Schools (Public),Traditional,,1,1282,Directly funded,1,9,12,326.0,101.0,0.309815950920245,154.0,0.47239263803681,317.0,98.0,0.309148264984227,150.0,0.473186119873817,1
43104390124065,2014-2015,43,10439,0124065,Santa Clara,Santa Clara County Office of Education,Sunrise Middle,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,1,1290,Directly funded,1,6,8,151.0,125.0,0.827814569536424,145.0,0.960264900662252,151.0,125.0,0.827814569536424,145.0,0.960264900662252,1
43104390125781,2014-2015,43,10439,0125781,Santa Clara,Santa Clara County Office of Education,Rocketship Academy Brilliant Minds,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1393,Directly funded,1,K,5,502.0,388.0,0.772908366533865,442.0,0.880478087649402,475.0,370.0,0.778947368421053,421.0,0.886315789473684,1
43104390125799,2014-2015,43,10439,0125799,Santa Clara,Santa Clara County Office of Education,Rocketship Alma Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1394,Directly funded,1,K,5,613.0,474.0,0.773246329526917,549.0,0.895595432300163,612.0,474.0,0.774509803921569,548.0,0.895424836601307,1
43104390127969,2014-2015,43,10439,0127969,Santa Clara,Santa Clara County Office of Education,Discovery Charter II,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1547,Directly funded,1,K,8,362.0,20.0,0.0552486187845304,21.0,0.0580110497237569,347.0,20.0,0.0576368876080692,21.0,0.0605187319884726,1
43104390128090,2014-2015,43,10439,0128090,Santa Clara,Santa Clara County Office of Education,Summit Public School: Denali,County Office of Education (COE),K-12 Schools (Public),Traditional,,1,1516,Directly funded,1,6,12,207.0,29.0,0.140096618357488,57.0,0.27536231884058,207.0,29.0,0.140096618357488,57.0,0.27536231884058,1
43104390129213,2014-2015,43,10439,0129213,Santa Clara,Santa Clara County Office of Education,Alpha: Jose Hernandez Middle,County Office of Education (COE),Intermediate/Middle Schools (Public),Traditional,,1,1618,Directly funded,1,6,8,168.0,138.0,0.821428571428571,155.0,0.922619047619048,168.0,138.0,0.821428571428571,155.0,0.922619047619048,1
43104390131110,2014-2015,43,10439,0131110,Santa Clara,Santa Clara County Office of Education,Rocketship Fuerza Community Prep,County Office of Education (COE),Elementary Schools (Public),Traditional,,1,1687,Directly funded,1,K,5,498.0,361.0,0.724899598393574,424.0,0.85140562248996,464.0,335.0,0.72198275862069,395.0,0.851293103448276,1
